Reshub Peer,1354,0.052
4449031,1355,0.1472
Chetan Rattan,558,0.0183
Giridharan Velamore ,71,-0.0267
Sam Perera ,131,-0.2231
Arsalan Shah ,27,-0.042
Annsh Bhandari,1356,0.0489
Rahul ,236,0.2775
Ramakrishnan Cm,392,-0.4612
Pramod Gokhale,1357,0.0549
Saahill Lhr,1358,0.408
Faraz Yusuf Khan,1359,-0.084
Dee Rayolia,1360,-0.1993
Akhil ,1361,-0.285
Aashish Jain ,1362,-0.2129
Uraj Singh यूराज सिंग,1363,0.7629
Anvit Shankar,135,-0.1896
Aravind Nair ,1364,0.1917
Sarvesh Dindore,207,0.0926
Muda Tariq,313,0.0
Muarij Masoodi,235,0.0
Tathagata Sar,1365,0.8834
Sulaiman Khan ,1366,0.0
Suhail Mohammad,461,-0.0265
Srikrishna Pandey,1367,0.3594
Harsha Lakshmi Prasad,1368,-0.0445
Achal Gautam ,520,0.0235
M Das ,372,0.1727
Vinam Singh,68,-0.0206
Mangesh Kadu ,197,0.0722
Jatinpal Singh,46,0.0
Simar Kaur ,1369,-0.1449
Gopal Das ,1,0.0513
Irshad Bhat ,30,-0.0218
42172236,1370,0.0291
8303120,1371,0.0258
Nishant Kumar ,1372,0.7579
Amit Yadav ,1373,0.0344
Sathish S ,1374,0.1377
Varun Saxena ,1375,0.1792
Sathiya Seelan,1376,0.0378
21583334,1377,0.0748
Kartike Kampassi,442,0.0291
Pankaj Chauhan,1378,-0.0095
Ankit Shah ,809,-0.1775
Avinash Tripathi ,1379,0.0
Giridharan Velamore ,71,0.508
Vijay Simha ,659,0.3182
Sayed Khalid Faredie,28,-0.315
Gaurav ,32,0.6486
Giridharan Velamore ,71,-0.1138
17100054,1380,-0.4019
Asad Rahman ,1381,-0.4019
Aviraj Diwan,1382,-0.0555
Hitesh Kapila,1383,-0.4767
NoorJahan Khan ,1384,0.1094
Rahul ,236,-0.8899
Ranjeet Rain,453,0.077
Syed Anwar ,1385,-0.4466
Ravi Shankar ,1386,0.493
25217167,1387,0.0662
Sayed Khalid Faredie,28,0.4927
Imranullah Khan Suri,1349,0.5267
Trinad Arle,817,0.2675
Tristan Fernandes,1388,0.0375
Anurag Kumar ,124,-0.0066
Prateek Sharma ,156,0.6266
Gopal Sinha,252,0.228
Karan Gajare ,1155,-0.8316
Josue Diaz ,1389,0.0024
Anirudh Pillai ,1390,0.0
Ashish Gupta ,1391,-0.0728
Arbazz Hoccane,100,-0.182
Ankit Pathak ,1392,0.1309
Jasvinder Singh Choudhary,280,0.7324
Ravindra Rai ,1393,0.0078
Trinad Arle,817,-0.2674
Ashish Sharma ,1394,0.1646
Jasvinder Singh Choudhary,280,0.1211
Sarang Kashikar,1395,0.4389
Chirag Chopra,1396,0.0662
Chirag Rawal,1397,0.136
Prateek Karandikar,1398,-0.1021
23163462,1399,-0.1702
Rakesh Garhwal ,1115,0.4023
Arslan Gul,1400,-0.0558
Girish Rangaswamy,986,0.0
Bhaskar Gaur,1401,-0.0817
Abhirup Sengupta ,1402,-0.1702
Ankit Shrivastava ,360,-0.0623
Akshay Chaturvedi ,1403,0.0
Laxmaneshwar Pratap Singh Chauhan,1128,0.0227
Gyan Rohra,34,-0.1392
Ronak Chheda ,1404,-0.2482
Abhishek Jha ,692,0.0327
Suvigya Gupta ,1405,-0.3818
Sahil Chatta,657,-0.163
Aditya Pandya ,1406,-0.1497
Alokendra Nath Mitra,1407,-0.128
M R Wani,1408,-0.267
Rahul Sankrityayan ,1409,0.1756
Amit Sharma ,873,0.0949
25195463,1410,0.1002
Ahsan Shiekh,435,-0.0225
Yash Karavat,1411,-0.1027
Omar Bashir ,1412,0.0423
Dnyaneshwar Shejul ,1413,0.1002
Sayed Khalid Faredie,28,-0.0867
Moazam Iqbal ,1414,-0.1558
Nidhi Saxena ,1415,0.0
Minhaj Masoodi,274,-0.2674
Jogi Bhullar,228,0.0
Aniket Agrawal ,1416,0.4274
Hemanth Kumar ,914,0.91
19311312,1417,0.0423
Shubhkaran Bohemia,1418,-0.6597
Rana Shally,1419,0.2755
Devendra Govil,1420,-0.039
Rahul ,236,-0.1221
Lone Moein,1040,-0.1894
Armaan Chettri,1421,-0.3185
Vikramaditya Singh ,485,0.1084
Mohini Bhatnagar,333,-0.25
Chandravadan Trivedi,384,-0.1657
Gopal Sinha,252,0.0258
Adnaan Yousuf,1422,-0.0346
Simran Dhar,1423,0.9201
Sayed Khalid Faredie,28,-0.1054
Neeraj Sharma ,169,-0.4845
Hemendr Sharma,1424,0.0
Mohammad Zamin,421,-0.5039
35775477,1425,0.1437
Tushar Mahajan ,516,0.118
Faraz Yusuf Khan,1359,-0.296
Partha Kansabanik,1426,-0.2984
Neel Kumar,1427,0.4914
Yasir Farooq ,1428,0.3818
Suffi Umar Cashur,944,-0.0358
Gyan T ,1078,0.0793
Dan ,1429,0.4157
Ram Sury ,241,0.0036
Janani S ,1430,0.0
Aditya Das Choudhury,1431,0.6295
Iqbal Singh ,129,0.1437
Kaushal Dubey,1432,-0.262
Aadarsh Korol,771,-0.1961
Veerappan Laxman,730,-0.0913
Kevin Kunjumon,1433,-0.0805
Krishna Phani Kumar,1139,-0.7511
Devkant Sharma ,1434,-0.5994
Anil Kumar Bathula ,1435,-0.1764
Shally A Dhar,399,-0.8271
Someindra Singh,1436,0.0507
Eshant Singh,1437,0.1543
24859162,1438,0.0793
Giridharan Velamore ,71,0.0648
Gourish Bakshi,1439,0.0
Ramnik Dhar,1440,-0.1806
Sunny SARVAGYA,1441,0.504
Amit Gupta ,1442,0.3797
Siddharth Omar Joshi,1443,0.0
Bapat Lal,186,-0.1442
36195518,1444,-0.3429
Shanu Pratap ,1445,0.4659
Mks ,1446,0.3612
Rachit Gupta ,307,-0.1261
Vaibhav Jain ,1447,0.0
Sree Kalyan Gampa,610,0.0304
Mohini Bhatnagar,333,-0.1318
Sayed Khalid Faredie,28,-0.1141
Parray Saleem,64,-0.2023
Vinam Singh,68,-0.1393
Farooq Rather,1448,0.0
Akshat Koul,1449,0.8834
37500906,1450,0.0498
Ranjeet Singh ,1451,0.2419
25028775,1452,-0.1951
Shrenik Kumar,1453,-0.5994
Harshit Malhotra ,1454,0.986
Bashee Khan,1455,-0.1649
Gopal Sinha,252,0.4391
Shalesh Jain,637,-0.3061
Viswanathan Subra,1456,-0.2173
11470090,1457,-0.1098
33629749,1458,-0.5551
Ikram Khan ,293,0.0294
Ashish Gupta ,1391,-0.0889
Shyam Namboothiry M M,1459,-0.3727
Pawan Rajwal ,143,-0.0516
Vinam Singh,68,0.272
Hasib Mulani,937,0.9524
25222361,1460,-0.1198
Aravind Nair ,1364,0.2732
Abdullah Sheikh ,1272,0.1207
Dharamveer Dheer,1461,-0.4444
15546241,1462,0.0695
Karan Res,1033,-0.1198
Ismail Ibnu Aadam,1463,0.4925
Sahil Rohmehtra ,411,0.8442
13922397,1464,-0.148
Naveen Datti,1465,0.8288
Aisha Ali ,1466,0.3609
Aditya Kaul ,665,0.0695
Ravi Krishnamurthy ,1467,-0.0187
Abhay Thaikkoottam,1468,-0.8481
Shoaib ali Khan ,1469,-0.4218
Prabir Ray ,1470,0.3818
Braj Bihari Prasad,1471,0.044
Kshitija Khade ,1472,-0.0983
Siddharth Rajoli,1353,-0.5423
Jay Desai ,1118,-0.1779
Sameep Kapoor ,198,0.1195
Karan Joshi ,1473,-0.3849
Varun Pendse,1474,-0.1909
Saurav Das ,375,-0.148
Shrey Mahajan ,1475,-0.2747
26414479,1476,0.0268
Asha Lalitkumar,587,-0.0739
Swethlana Saraswat,1477,0.3513
39190216,1478,-0.0739
Tehseen Aziz,604,0.0268
Sree C Kalyan,1479,-0.3057
Giridharan Velamore ,71,0.1804
Mohini Bhatnagar,333,-0.0557
Himanish Ganjoo,560,-0.2551
Vikram Yashashvi,160,-0.4908
Keshav raj Jha,1480,0.7016
Gopal Sinha,252,0.3494
Jasmeena Tariq,898,0.3713
Faisal Khan ,1481,-0.1676
Uditya Tyagi,1482,-0.3431
Mayur Joshi ,1483,0.0
Deepak Bakshi ,452,0.0463
12254616,1484,-0.3431
Jonathan Todd ,1485,-0.2144
Mohammed Kalam ,1486,0.0772
Alok Goel ,783,-0.2122
Ranga Prasad ,545,-0.074
Sachin Yelane,1487,-0.0298
Manpreet Singh ,1488,0.7384
Rahul Dev Balagopal,311,0.2843
Janardhanan Narayanan ,1489,-0.3658
Vidyasagar Paul,8,0.0534
Vijay Simha ,659,-0.9146
16936466,1490,0.0914
Partha Kansabanik,1426,0.4215
Dyson D Souza,1127,0.1868
26809776,1491,-0.0125
16274836,1492,0.2256
14291863,1493,-0.2362
Devesh Mishra ,1494,0.8765
ĸʜawajʌ Irsʜaɗ Jɘeɭʌnɩ,882,-0.1549
Jack Olaf Rai II,1495,0.0164
Ritesh Kakade,1496,0.3969
Sahil Choudhary ,1497,0.5043
Manu Madhavan,1498,0.0901
K Gopinath,378,-0.0751
Ayushi Mona,1499,0.0914
Abhishek Chaudhary ,1500,-0.1651
G Bhat,440,-0.0125
Clarence Carvalho,1501,-0.2916
14497835,1502,-0.2358
Vishnu Poddar ,1503,-0.3985
Pawan Rajwal ,143,0.2549
Ankita Kanse,1504,0.0811
Narayan Kumar ,1505,0.2106
24464638,1506,-0.3393
Ashish Pateria,1507,-0.0299
Jogi Bhullar,228,0.5377
Minhaj Masoodi,274,-0.5621
Ravi Jaikumar,1508,-0.7269
Shalesh Jain,637,-0.337
Giridharan Velamore ,71,-0.0207
Anshuman Singh ,1509,-0.1118
Sandeep Mahankud,1510,0.4168
Chetan Rattan,558,-0.744
Phoolchand Jangir,695,0.6679
Ram Ohri,1001,0.0361
Alok Kumar Singh ,224,0.0604
Mir Burhan,199,0.1378
Balaji Viswanathan ,1511,-0.1777
Pankaj Shrivastava ,883,0.182
Rajat Sharma ,1512,-0.1954
Marru Yashwanth,1513,0.0
Ayesha Khan ,1514,-0.057
35634487,1515,-0.0154
24483229,1516,0.2319
Sharad Mudgal ,1517,-0.1912
Harish Bhutra ,1518,-0.0467
Rakshith S Ponnathpur ರಕ್ಷಿತ್,621,0.0002
Sandeep Singh ,476,0.4945
Aditya Bhavaraju,1519,0.4281
Azhar Wani ,1520,-0.2638
Sam Cero,1521,-0.2278
Pragati Kulshrestha ,1522,0.0006
Hakeem Aaqib ,161,-0.1479
Bhanu Sree Lohia,820,0.0
Sanjeev Newar,1346,-0.0384
Anshul Jain ,1523,-0.1499
15240102,1524,0.0165
Anand Kaul ,56,0.2003
Abishake Koul,603,0.0078
Animesh Mohan,462,0.1859
Aravind Bachu,1525,-0.0525
Pankaj Pandey ,1526,-0.8016
Rahul Dev Balagopal,311,0.4269
Akshay Gunjal ,1527,-0.3391
Vijay Sankar ,1528,0.1565
Rohit Nigam ,1529,0.0568
Riya Jos,1530,0.196
Irshad Bhat ,30,0.0895
Rakesh Wagh,101,-0.1283
Nihar Bhat,1531,0.0047
Sahil Chatta,657,-0.5914
Chirag Khajanchi,1532,0.0
M Das ,372,-0.2136
Shailesh Kaul,416,-0.2037
Mayank Pandey ,1533,0.0165
Ansh Choudhari,322,-0.2575
Trinad Arle,817,-0.1941
Vinam Singh,68,-0.1368
Dr Santosh Mane,1534,0.9419
Himanshu Upadhyay ,1535,-0.2597
Aamir Rizwan ,1536,-0.0503
15349762,1537,0.196
Harish Raman ,1538,-0.3341
Harshita Singh ,1539,0.2363
Jatin Gosalia,150,0.1558
Zubin Mahernosh Darbari,275,-0.067
Harshil Anand ,1540,0.3934
Bilal Javed,429,0.1617
Devang Singh ,1541,0.2346
Baba Hanan,266,-0.4034
Raghav Dev Mishra,1542,0.0877
Madhavan Rajagopal,1543,0.0415
Kirk Anderson ,1544,-0.0848
Sucharitha Venugopal,1545,0.0
Shubham Mishra ,785,-0.1392
Aahit Gaba,1546,0.0993
Abhishek Saxena ,1547,-0.5859
31016056,1548,0.0
Nirav Savla ,1549,-0.076
Harshita Tripathi ,1550,-0.3563
Abhishek Mishra ,903,0.3352
Animesh Mohan,462,-0.1531
Vishu Gadodia,1551,-0.886
Julliet Bravo,1552,0.0888
Parag Gujarathi,1553,0.2419
Akshay Tripathi ,1554,-0.382
Arun Sharma ,348,0.5083
Sandeep Singh ,476,0.534
21827645,1555,-0.2005
Prakhar Gupta ,216,0.0617
Sunil Gupta ,213,-0.2838
Akshay Malik ,1556,-0.1273
Prasad Patil ,1557,-0.143
Vijay Rawat ,1558,-0.0072
Zohaib Hassan ,1559,-0.0916
Gyan Rohra,34,-0.1341
Vivek Gupta ,1560,-0.7069
Shashank Krishnan ,1561,0.4995
Nayeema Ahmad,1562,-0.872
Sarvesh Dindore,207,0.1077
Manoj VB,1563,-0.0094
Lovelesh Sharma,1564,-0.2309
10897497,1565,-0.7349
M Avinash ,1566,0.3006
Vikas Mishra ,1567,0.1245
Manish Mishra ,1568,0.4717
Sooraj Swain,1569,0.7096
Mansi Mane Mittal,1570,-0.1285
Vidyasagar Paul,8,-0.0146
14761652,1571,0.4717
Sree Kalyan Gampa,610,-0.0591
Mihir Chaudhari,425,0.3312
Pervesh Maheshwari,1572,0.126
Sanket Khanna ,1573,-0.2545
Tushar Chandra ,1574,-0.7283
Thakur Anurag Anand,1575,-0.2263
Barnabas Allen,1576,0.5439
Aditya Gupta ,1577,0.2531
Nadir Osman,219,0.0329
Yash Mor ,1578,0.0777
26959748,1579,0.187
Fayaz Ahmad ,1580,0.3313
Abhi Srivastava ,1581,0.0
Sayed Khalid Faredie,28,0.104
Mohana Krishnan R,1582,0.1486
Ravi Krishnamurthy ,1467,-0.1702
Praful Yadav ,1583,0.0216
Ranjeet Rain,453,-0.1233
Sayed Khalid Faredie,28,0.124
Vedansh Gupta ,855,-0.3436
Steve Jacobs ,1584,0.0208
Iniyavel ,1585,-0.3268
Kushal Sarda ,1586,-0.5745
Mruthyunjaya RM,1587,0.0594
Nurul Quamar Khan ,1588,-0.2324
Gopal Sinha,252,0.3612
Fazal Bhat,74,-0.0845
Abdullah Sheikh ,1272,0.1966
Karan Menon ,509,0.0535
Omkar Methavade,1589,0.1468
Vyk Ryder,1590,0.0036
Ashutosh ,766,-0.0781
Ajay Raina,261,0.265
Prakash ,1591,0.8268
Gourav Kumar ,1592,0.0702
Akshat Koul,1449,-0.419
Manik Pandita,936,0.0
22777094,1593,0.1304
Prashanth Gopalan ,1594,-0.3703
Rahul Gupta ,475,-0.1011
10555550,1595,0.288
Shan Barani,112,-0.8166
Vivek Singh ,212,0.1806
Ambuj Namdeo,1596,-0.6758
Prayag Soni,1597,0.1235
34508843,1598,-0.166
28541544,1599,-0.4649
Kawalpreet Juneja,1600,-0.0704
Shashank Kamath ,1066,0.0334
28916911,1601,-0.6758
Chetan Rattan,558,-0.5853
Ameet Singh,117,0.1639
Naresh Geddada,1602,-0.7681
Nirmal Vachhani,81,-0.2318
Gyan Rohra,34,-0.1094
Godfrey Prince ,709,-0.217
Syed Usama Ahmed,1603,-0.515
Joyson Fernandes,221,-0.166
Rocky Khanna,395,0.7469
Himanshu Gupta ,1604,0.0
Aatir Hussain ,966,0.17
Nadir Osman,219,0.0
Devendra Joshi ,629,-0.436
Shahal Bashir ,853,0.2186
26404944,1605,-0.0987
11422682,1606,0.5593
Yasir Mehmood ,1607,-0.0271
Deborishi Ganguly,1608,0.0
Jayendran Gourishankar,1609,0.2163
Ashutosh Shirsath,1610,-0.8979
Sayed Khalid Faredie,28,-0.3326
Fahad M Rafiq,1611,-0.2263
Sayed Khalid Faredie,28,0.0529
Sumeet Kr Sinha,931,0.3448
Varun Bhat ,1612,-0.534
Ameet Singh,117,0.9176
Sam Perera ,131,0.0351
Akhilesh Dixit ,764,-0.1386
Jayendran Gourishankar,1609,-0.0987
Sushil Singh ,626,0.2515
37268622,1613,-0.0311
Zubin Mahernosh Darbari,275,-0.0433
Muarij Masoodi,235,-0.1421
Sam Katze,253,-0.121
15948164,1614,0.0384
Meghna Purohit ,288,-0.1431
Rajesh Mohanty ,389,-0.6808
G Bhat,440,-0.0662
Shailesh Kaul,416,0.2009
Manasa Savnur,1615,0.0766
Parray Saleem,64,-0.5001
M R Wani,1408,-0.2787
Alok Kumar Singh ,224,0.1264
Abhishek Saxena ,1547,-0.1446
Fahad M Rafiq,1611,-0.3241
Shankar Chaturvedi Dwivedi Shukla,1616,-0.1727
Mahendra Pratap Singh ,390,-0.4054
Braj Bihari Prasad,1471,-0.0026
Abhijeet Mandal ,295,-0.0123
Sameer Haldavanekar,1173,-0.0762
Fazal Bhat,74,-0.7238
Aditya Kaul ,665,0.0384
Rachit Gupta ,307,-0.0542
Pawan Rajwal ,143,-0.0224
Ram Ohri,1001,-0.1676
Subhendu Nath ,639,0.1808
Loksudan Baidya,1617,-0.0491
Nilesh Agnihotri,1618,-0.0725
14729607,1619,0.1833
Fazal Bhat,74,0.1112
Shreshth Vashist,2,-0.9325
Share Khanna,1620,-0.2344
Pranabes Chakraborti,1621,0.065
Suffi Umar Cashur,944,0.0919
Rohit Jha ,1622,0.3481
Vinam Singh,68,-0.2189
Aiman Saad Baig,1623,0.0
Vinam Singh,68,0.7906
Ajay Verma ,1624,-0.1962
35296108,1625,-0.2695
19847496,1626,0.2064
Gautam Agarwal ,1627,0.0917
Randhir Kapoor ,109,-0.5433
27073668,1628,-0.2634
Lokesh Kumar Reddy ,1629,-0.588
Alfred Borden ,1630,0.0
Giridharan Velamore ,71,0.6055
Vikram Yashashvi,160,-0.0446
14729214,1631,0.025
37313639,1632,-0.0539
Gopal Sinha,252,-0.0941
Akshat Koul,1449,0.0531
Iqbal Singh ,129,-0.2695
Randhir Kapoor ,109,0.1398
Gani Kaak,13,-0.836
Vishal Gogia,1633,-0.0658
Surya Samudram,1634,-0.1488
Jogi Bhullar,228,0.0193
Raj Thakur ,1635,0.1866
Parray Saleem,64,-0.0605
26334585,1636,0.2163
Kaipulla Vvsangam,707,-0.9792
Simon Datta,1637,0.2691
Yash Vardhan ,1638,0.5647
Kuldip Suri,720,-0.6908
Gagandeep Singh ,1639,0.0843
Utkarsh Parashar ,332,0.9328
Mohan Dudha,206,-0.0114
Manohar AM,1165,-0.3892
Prateek Kumar ,463,0.1833
Abhishek Saxena ,1547,0.2399
Muarij Masoodi,235,-0.418
Suresh ,215,0.0529
Saqib Wani,1640,-0.1475
Sunny Adak ,1281,-0.1656
Pawan Rajwal ,143,0.4019
22227709,1641,0.0256
Deekhit Bhattacharya,1642,0.1445
Ravi Aguva,370,0.025
Meghna Purohit ,288,0.0946
Bhasker Misra,1148,0.4404
Indu Bhushan Abrol,1643,0.1393
Vijay Kumar ,1644,0.1014
Aryan Srivastava ,289,-0.0583
Sheikh Shehzad Muhammad Al Lateef ,76,0.2451
Vipul Nargotra,1645,-0.274
Baba Hanan,266,-0.5535
Lone Farooq,769,0.2023
Ayaan Gupta ,1335,-0.0964
Sayed Khalid Faredie,28,0.0
Vikas Badhoria,1646,0.7125
Aditya ,780,-0.3506
Gunjan Kalita ,40,0.4686
Deepakshi Jolly,1647,0.1645
1759293,1648,0.1888
Mir Misbah,1649,0.0793
Azad ,782,-0.3536
G Bhat,440,-0.0311
Harold Scannell ,1650,-0.0033
Pawan Rajwal ,143,-0.1512
Kishor Shah,397,0.3634
Neeraj Khandelwal,1651,-0.137
35887477,1652,-0.3576
Shailesh Kaul,416,-0.6348
Yash Sharma ,1653,-0.1147
Rayees Dar,6,0.1206
Ashutosh Shah,1654,-0.0283
Abhishek Saxena ,1547,0.0228
Rahul Raina ,1655,-0.2982
Ravi Ranjan Pandey ,1656,-0.0083
Arafat Basheer,468,-0.0507
1750108,1657,-0.2742
Vivek Pareek ,1160,0.2055
Rahul ,236,0.0
Joseph Boyle,62,0.0899
Alok Asthana,406,0.2122
Sonali Gupta ,1658,-0.3576
Arpit Rathore,1659,-0.0568
1751048,1660,0.0478
Neil Armstrong ,1661,0.2531
Rahul Sharma ,1662,-0.0687
Vipul Khajuria ,318,-0.8779
Abhilash Tikoo,1159,-0.5859
Saurabh Minni,1663,0.167
Sarvesh Dindore,207,0.1077
Gourav Kumar ,1592,-0.0685
Tayyub Ibrahim,1313,-0.0018
Ghosh Babu ,1664,-0.2319
Jogi Bhullar,228,0.1083
Pawan Rajwal ,143,0.9017
Shyam Mishra ,1665,0.0713
Aayush Kaul ,649,-0.2674
Neil Mezi,466,-0.2816
Chandan Singh ,1666,-0.2742
Shailesh Kaul,416,-0.4568
Maheswar Deka,5,0.0
1935755,1667,-0.1327
Ram Sury ,241,0.3858
Shailesh Mahajan,1668,0.0594
Chetan Kumar ,148,0.1572
Nishtha ,1669,-0.0967
Vikram H ,1670,0.1078
Rajan Jamwal,91,-0.0273
3152752,1671,0.0604
42018885,1672,-0.1699
42724256,1673,-0.2816
29566299,1674,-0.8257
Sahil Rohmehtra ,411,0.1121
Rayees Dar,6,0.0624
Sharad Srivastava ,202,0.2823
Suhail Malhotra,1675,-0.3588
Krishna Rakhwal,1676,0.4767
Sameep Kapoor ,198,-0.2693
Meghna Purohit ,288,0.2801
Sandeep Bansal ,1177,0.2395
Meet Maheshwari,1677,0.2775
Ahsan Shiekh,435,0.3952
Ram Sury ,241,0.0101
Sonali Chauhan ,1678,0.8281
Aloak Menon,517,-0.0228
Rachit Goel ,1679,0.1888
Gaurav Singh ,1680,-0.9779
Ashish Surana ,1681,0.051
G Bhat,440,0.143
Muhammad Ali Manzer,1682,0.1209
Vijay ବିଜୟ,1104,-0.3062
Saqib Rafiq ,1683,0.0
Salman Arshad,1684,-0.2361
Fayaz Ahmad ,1580,0.1464
Chitra Gopalaswamy,757,0.5262
Syed Fawad Hussain ,634,0.1069
Dnyaneshwar Kapadi,1685,-0.1499
Ravi Krishnamurthy ,1467,0.1991
SG Hyder,1686,0.128
Aditi Gupta ,1687,0.0
29296791,1688,0.143
Ahsan Qureshi ,1689,0.4145
Rashish Shingi,1690,-0.0733
Imranullah Khan Suri,1349,0.2536
Nimrita Koul Pandita,4,-0.0951
38166465,1691,-0.3506
Khawaja Najim,830,0.1653
Akshar Prabhu Desai,1692,0.0478
Sayed Khalid Faredie,28,-0.0002
Aadishesh Sharma,1693,0.6369
Abhishek Bhardwaj ,1694,0.023
Vaibhav Mandhare ,1695,-0.0461
Aman Dutta ,1696,0.4404
Raj Kosaraju ,1697,-0.0282
Rameez ,488,0.0
Prashant Ramaniya,1698,0.1863
17914348,1699,-0.0273
Mayank Pahuja ,1700,-0.2837
Rishabh Badyal,1701,-0.8979
Sunil Rajput ,1702,-0.504
23055012,1703,-0.0951
Giridharan Velamore ,71,0.0584
Pradeep Singh ,1704,0.0519
P Sen ,1705,-0.0731
Akhil Koul ,1706,-0.6705
Faisal ,1707,0.3429
Muarij Masoodi,235,-0.4499
Balaji Viswanathan ,1511,0.0751
Arafat Basheer,468,-0.1785
Gopi Krishna ,1708,0.0
26257294,1709,-0.1414
Urvesh Bhatt,1710,0.1619
Jasbir Singh ,1711,0.1296
Gaurav ,32,0.8625
Pankaj Shrivastava ,883,-0.2047
Amandeep Singh ,1712,-0.0939
Sandeep Singh ,476,0.4601
Bipin Pandey ,325,0.0256
Fazal Bhat,74,0.6948
Mohammad Zamin,421,0.2512
Muazzam Nasir ,446,0.0086
Sanjay Roy,290,0.7506
Gagandeep Shukla,281,0.074
Chetan Rattan,558,0.0357
Stuti Jha ,1713,0.1564
Rajagopalan K Suryanarayan,217,-0.0356
Gyan Rohra,34,0.0826
Devendra Jha ,1714,0.196
Vrinda Wakhlu,971,0.0
Abdullah Sheikh ,1272,0.3245
Hamza Sarwar ,1715,-0.1531
Jatin Gosalia,150,-0.1179
22170268,1716,0.4303
Sunny Adak ,1281,0.2076
Pavan Kumar Rao ,1717,0.2816
Sonali Chauhan ,1678,0.3822
Joyson Fernandes,221,0.0439
Maheswar Deka,5,0.0874
36076812,1718,0.0439
Nishant Sankhe,1719,0.0
Kushal Jaiswal ,1720,-0.8268
Raashid Mahmood,667,0.7783
Sandeep Bansal ,1177,0.8316
Anchal Ganjoo,1721,0.2892
Rj Saras Nitish,471,0.3402
42563867,1722,0.1462
Gopal Das ,1,0.048
Aryan Srivastava ,289,0.3173
Aryan Rajesh ,1723,-0.0427
Agasthiyan Chellappan,1089,0.3061
Anuvrat Bundela,1724,0.0
Ramaswamy Subramanian ,277,0.4163
Abhijeet Mandal ,295,0.7868
Bhaskar Subramanian ,1725,0.0
YASIR ,1726,-0.3641
Ameet Singh,117,-0.6808
Nimrita Koul Pandita,4,0.4303
Abhishek Jha ,692,-0.1127
Devendra Joshi ,629,-0.2795
Rana Rajveer Sinh Jhala,1727,0.0551
Gopal Das ,1,-0.2002
Ashutosh Sharma ,523,0.0322
Faisal Khan ,1481,0.1554
Manohar AM,1165,0.2998
Ks Pradeep ,1728,-0.2811
Ashish Shukla ,1729,-0.0025
Puneet Singh ,1730,-0.0792
Kishor Shah,397,-0.4348
Harish Sreenivas,1731,0.1027
Mueed Abdul ,1732,-0.033
Vikash Kumar ,1733,0.1792
Nagesh R Bhakta,1734,-0.1676
Riyaz Khan ,1735,-0.1916
Abdullah Ali ,1736,0.3007
Ansh Choudhari,322,0.0993
25764926,1737,0.3043
Abdullah Sheikh ,1272,0.3327
Om Taneja,178,-0.2156
Alok Asthana,406,0.1897
Ram Sury ,241,-0.1875
Sandeep Bansal ,1177,0.6521
Abhilesh Korde,1738,-0.8175
Junaid Jan ,451,0.17
Avais Beyg,1739,0.7964
Siva Kumar ,464,0.3715
Auro Sista ఆరో శిష్ఠా,1740,0.3043
Vidyasagar Paul,8,0.0
Danish ,77,0.4404
41681980,1741,0.3235
34860723,1742,-0.3196
21848711,1743,0.0863
Ganesh Brahmavar,1744,-0.3401
Sourabh Mahajan ,1745,0.2009
Ankur Mishra ,1746,0.3035
Amitesh Kumar ,1747,0.0836
Irshad Bhat ,30,-0.0529
Vishu Menon,1748,-0.2049
Rajat Sharma ,1512,0.0873
Sidhant Gupta ,1749,0.4257
Ram Ohri,1001,0.0161
Ashish Rana,628,0.0716
Bhanu Sree Lohia,820,0.7501
Sagar ,872,-0.0115
Prateek Kumar ,463,0.6071
42556720,1750,0.02
Rahul ,236,-0.4019
Richard Peppe,1751,-0.146
Meghna Purohit ,288,0.0061
Nirmal Vachhani,81,-0.0697
Kaveesh Kanwal ,673,0.1164
Kaustav Mukherjee ,1312,0.1356
Krishna Kumar ,1752,0.3728
Deekhit Bhattacharya,1642,-0.1987
Umar Suharwardy ,63,-0.4234
Sammy Chaudhary,1753,0.234
Mudassir Ahmed ,278,0.1046
26253636,1754,0.6071
Alok Kumar Singh ,224,-0.0234
Lone Izhar,602,-0.0295
Ajit Singh Charak,1755,0.1621
Rajan Rajagopal,166,-0.3889
Sumit Raizada ,1756,0.5429
Janhavi ,349,-0.1838
Tarun Kumar ,1757,-0.0092
Faraz Yusuf Khan,1359,-0.3182
Adwait Bhide ,1758,-0.936
Anil అనిల్,1759,0.3386
Jss ,1760,0.3612
Sav Sultan,1761,-0.125
Soumitra Ghosh ,1762,0.2094
Jatin Gosalia,150,-0.0621
Abhishek Soni ,1763,0.022
Swaroop Krishnan S ,726,-0.0359
Ram Sury ,241,-0.5737
Shubhankar Patil ,1764,0.0529
Arvind Thappa,607,0.0
Abhik Paul ,1765,-0.3679
Mir Burhan,199,-0.3034
Kunal Raut ,1766,0.2576
42018059,1767,-0.1073
Giridharan Velamore ,71,-0.7794
Eyenain Showkat,420,-0.3182
Vidyasagar Paul,8,-0.17
Shashank ,1768,0.1462
Randhir Kapoor ,109,0.0
Giridharan Velamore ,71,0.1085
Ahsan Shiekh,435,0.0706
Ricky II,1769,-0.5658
Shailesh Kaul,416,-0.4139
Sahil Chatta,657,-0.366
Dharamveer Dheer,1461,-0.7129
Sayed Khalid Faredie,28,0.2249
